src,dst,volume,path_nodes
15008,17752,300.0,"[15008, 17752]"
13417,13165,68.0,"[13417, 13165]"
10044,13165,1.0,"[10044, 13165]"
16325,17504,1.0,"[16325, 17504]"
18441,11200,1.0,"[18441, 11200]"
15686,16339,300.0,"[15686, 16339]"
12205,13582,300.0,"[12205, 13582]"
15378,18827,300.0,"[15378, 18827]"
12940,10044,1.0,"[12940, 10044]"
17282,17781,1.0,"[17282, 17781]"
11147,19333,279.0,"[11147, 19333]"
12352,15008,300.0,"[12352, 15008]"
11147,18941,300.0,"[11147, 18941]"
12205,14358,300.0,"[12205, 14358]"
19915,15378,245.99999999999997,"[19915, 15378]"
19915,15378,54.0,"[19915, 12352, 15378]"
15483,19300,300.0,"[15483, 19300]"
12352,11181,56.0,"[12352, 11181]"
15183,14519,1.0,"[15183, 14519]"
12205,13665,300.0,"[12205, 13665]"
18812,13088,1.0,"[18812, 13088]"
11200,13237,1.0,"[11200, 13509, 13237]"
19300,15241,300.0,"[19300, 15241]"
13694,13073,1.0,"[13694, 15483, 13073]"
12652,12270,300.0,"[12652, 12270]"
10916,11261,221.0,"[10916, 11261]"
19915,14736,300.0,"[19915, 14736]"
11209,10901,1.0,"[11209, 10901]"
13417,14053,149.0,"[13417, 14053]"
12352,19846,1.0,"[12352, 19846]"
14519,14358,1.0,"[14519, 14358]"
13417,10301,8.0,"[13417, 10301]"
10326,14257,156.0,"[10326, 14257]"
16236,12369,95.0,"[16236, 12369]"
18827,18219,1.0,"[18827, 18219]"
14736,16117,300.0,"[14736, 16117]"
15891,11163,300.0,"[15891, 11163]"
12205,13454,295.0,"[12205, 13454]"
12940,17504,300.0,"[12940, 17504]"
12652,12868,1.0,"[12652, 12868]"
18542,12270,1.0,"[18542, 12270]"
19915,15651,156.0,"[19915, 15651]"
15270,19915,1.0,"[15270, 12369, 19915]"
18812,16887,1.0,"[18812, 16887]"
19915,13563,300.0,"[19915, 13563]"
12205,19915,300.0,"[12205, 19915]"
15008,14053,300.0,"[15008, 14053]"
12352,11163,1.0,"[12352, 11163]"
13636,10568,1.0,"[13636, 10568]"
10269,12352,300.0,"[10269, 12352]"
18219,15483,300.0,"[18219, 15483]"
10916,19273,300.0,"[10916, 19273]"
13509,14736,1.0,"[13509, 14736]"
15008,11189,300.0,"[15008, 11189]"
18542,16339,270.0,"[18542, 16339]"
16683,13509,76.0,"[16683, 13509]"
17282,12652,300.0,"[17282, 12652]"
18812,11200,1.0,"[18812, 16236, 11200]"
15948,12205,189.0,"[15948, 12205]"
11112,12562,300.0,"[11112, 12562]"
11209,13165,300.0,"[11209, 13165]"
10705,11189,7.0,"[10705, 11189]"
12355,12205,300.0,"[12355, 12205]"
10916,19502,251.0,"[10916, 19502]"
19300,19971,1.0,"[19300, 19971]"
10916,15601,1.0,"[10916, 16683, 15601]"
12352,10177,58.0,"[12352, 10177]"
11209,13073,1.0,"[11209, 13073]"
12652,19273,300.0,"[12652, 19273]"
18812,13694,300.0,"[18812, 13694]"
14519,19300,300.0,"[14519, 19300]"
19915,15270,1.0,"[19915, 12369, 15270]"
16325,13088,300.0,"[16325, 13088]"
17464,12652,183.0,"[17464, 16339, 12652]"
15891,19915,1.0,"[15891, 19915]"
12352,12746,300.0,"[12352, 12746]"
14358,12868,14.0,"[14358, 12868]"
12352,10705,110.0,"[12352, 10705]"
16325,11455,1.0,"[16325, 11455]"
12940,10316,300.0,"[12940, 10316]"
16325,19846,276.0,"[16325, 19846]"
18799,15008,148.0,"[18799, 15008]"
17282,16028,108.0,"[17282, 16028]"
18542,15601,300.0,"[18542, 15601]"
11112,14278,300.0,"[11112, 14278]"
12352,10326,1.0,"[12352, 14278, 10326]"
12205,11181,1.0,"[12205, 10955, 11181]"
12205,11261,185.0,"[12205, 11261]"
13170,11209,300.0,"[13170, 11209]"
11209,12868,1.0,"[11209, 11022, 12868]"
11200,15724,300.0,"[11200, 15724]"
19300,11147,300.0,"[19300, 11147]"
16117,18941,300.0,"[16117, 18941]"
12652,18411,300.0,"[12652, 18411]"
16236,13917,80.0,"[16236, 13917]"
13509,10705,300.0,"[13509, 10705]"
10705,11022,114.0,"[10705, 11022]"
15008,11163,300.0,"[15008, 11163]"
12616,13165,1.0,"[12616, 13165]"
13694,19273,1.0,"[13694, 15483, 19273]"
13509,11853,1.0,"[13509, 11853]"
19273,12652,1.0,"[19273, 12652]"
16236,10301,1.0,"[16236, 10301]"
12352,10963,300.0,"[12352, 10963]"
10916,16887,300.0,"[10916, 16887]"
16236,14053,1.0,"[16236, 14053]"
12216,15008,227.0,"[12216, 15008]"
13636,11261,1.0,"[13636, 11261]"
13840,15241,1.0,"[13840, 19500, 15241]"
11200,12868,1.0,"[11200, 12868]"
18542,10177,289.0,"[18542, 10177]"
12940,12746,1.0,"[12940, 18542, 12746]"
13417,19333,1.0,"[13417, 15724, 19333]"
18441,14736,13.0,"[18441, 14736]"
13460,12868,300.0,"[13460, 12868]"
12868,19333,255.0,"[12868, 18812, 19333]"
11209,13694,287.000001,"[11209, 13694]"
11209,13694,12.9999999,"[11209, 10657, 13694]"
18812,10963,1.0,"[18812, 10963]"
15483,13088,1.0,"[15483, 13088]"
17223,12868,300.0,"[17223, 12868]"
19915,18542,208.0,"[19915, 18542]"
16855,19846,300.0,"[16855, 19846]"
16117,13100,139.0,"[16117, 13100]"
18812,19134,5.0,"[18812, 19134]"
16325,12868,98.0,"[16325, 12868]"
19300,13170,300.0,"[19300, 13170]"
18827,12868,1.0,"[18827, 12868]"
12940,11561,300.0,"[12940, 11561]"
19915,10963,267.0,"[19915, 10963]"
13694,10963,300.0,"[13694, 10963]"
17282,19333,1.0,"[17282, 18812, 19333]"
10916,16028,123.0,"[10916, 15848, 16028]"
18941,12868,300.0,"[18941, 12868]"
15891,14736,300.0,"[15891, 14736]"
11147,10748,1.0,"[11147, 10748]"
17282,15264,300.0,"[17282, 15264]"
13555,11561,300.0,"[13555, 11561]"
18812,16108,1.0,"[18812, 16108]"
13636,13460,1.0,"[13636, 13460]"
11209,13417,1.0,"[11209, 13417]"
15008,11147,1.0,"[15008, 11147]"
12352,11853,29.0,"[12352, 11853]"
12652,15241,1.0,"[12652, 15241]"
15848,16117,300.0,"[15848, 16117]"
12868,15724,19.0,"[12868, 15724]"
18441,12633,1.0,"[18441, 15378, 12633]"
12868,13917,1.0,"[12868, 11181, 13917]"
15264,18827,300.0,"[15264, 18827]"
16117,15264,268.0,"[16117, 15264]"
17223,13417,183.0,"[17223, 19300, 13417]"
17282,10657,1.0,"[17282, 10657]"
13509,12633,189.0,"[13509, 12633]"
12868,15948,63.0,"[12868, 15948]"
13665,10044,1.0,"[13665, 10044]"
11112,15848,1.0,"[11112, 15848]"
12940,12868,300.0,"[12940, 12868]"
12652,16117,1.0,"[12652, 16117]"
15948,16117,300.0,"[15948, 16117]"
12205,12352,291.0,"[12205, 12352]"
18827,19915,300.0,"[18827, 19915]"
16325,12270,300.0,"[16325, 12270]"
15483,11189,300.0,"[15483, 11189]"
15270,13417,229.0,"[15270, 13417]"
11147,10044,1.0,"[11147, 10044]"
15008,12652,155.0,"[15008, 12652]"
19915,13460,166.00000026,"[19915, 13460]"
19915,13460,7.999999914,"[19915, 10705, 13460]"
13417,13917,67.0,"[13417, 13917]"
16108,15848,1.0,"[16108, 15848]"
13563,14519,1.0,"[13563, 14519]"
18827,12355,300.0,"[18827, 12355]"
18812,15378,1.0,"[18812, 15378]"
17522,19143,300.0,"[17522, 19143]"
11147,17752,137.0,"[11147, 17752]"
12868,15601,1.0,"[12868, 13073, 15601]"
18441,10657,50.000001,"[18441, 10657]"
18441,10657,249.999999,"[18441, 16325, 10657]"
16236,17504,300.0,"[16236, 17504]"
11209,14234,300.0,"[11209, 14234]"
12352,12633,1.0,"[12352, 14278, 12633]"
19300,14053,1.0,"[19300, 14053]"
17738,14519,300.0,"[17738, 14519]"
12205,13917,1.0,"[12205, 13917]"
16962,12352,274.0,"[16962, 12352]"
10748,15264,270.0,"[10748, 15264]"
10748,15264,30.0,"[10748, 13460, 15264]"
12205,19273,90.00000034,"[12205, 19273]"
12205,19273,22.99999966,"[12205, 10955, 19273]"
19915,11181,1.0,"[19915, 16117, 11181]"
12940,11853,243.0,"[12940, 11853]"
11022,16117,300.0,"[11022, 16117]"
16236,15848,300.0,"[16236, 15848]"
12868,11561,156.0,"[12868, 11455, 11561]"
11181,13417,1.0,"[11181, 13417]"
13694,16339,253.0,"[13694, 16339]"
13509,14358,300.0,"[13509, 14358]"
12652,10955,300.0,"[12652, 10955]"
10748,15378,300.0,"[10748, 15378]"
14519,12746,300.0,"[14519, 12746]"
12205,12746,1.0,"[12205, 12746]"
10044,17752,1.0,"[10044, 17752]"
14519,13509,1.0,"[14519, 13509]"
18448,17752,300.0,"[18448, 17752]"
12940,15948,237.0,"[12940, 15948]"
13694,12216,229.0,"[13694, 12216]"
13555,14234,1.0,"[13555, 19502, 14234]"
19147,12652,300.0,"[19147, 12652]"
15008,10985,1.0,"[15008, 12746, 10985]"
14519,16683,1.0,"[14519, 18812, 16683]"
12868,11022,300.0,"[12868, 11022]"
14053,16236,279.0,"[14053, 16236]"
12205,18219,1.0,"[12205, 18219]"
14358,12652,1.0,"[14358, 13165, 12652]"
19300,11163,300.0,"[19300, 11163]"
16117,13460,225.0,"[16117, 13460]"
10375,16236,300.0,"[10375, 16236]"
13694,11200,1.0,"[13694, 15483, 11200]"
16236,17282,1.0,"[16236, 17282]"
18827,17781,1.0,"[18827, 15077, 17781]"
13694,13237,300.0,"[13694, 13237]"
15270,12205,1.0,"[15270, 12205]"
16236,15008,33.0,"[16236, 15008]"
15483,16117,1.0,"[15483, 16117]"
19300,16108,300.0,"[19300, 16108]"
14704,12868,174.0,"[14704, 12868]"
12205,10177,300.0,"[12205, 10177]"
11209,12652,1.0,"[11209, 12652]"
13636,16683,97.0,"[13636, 16683]"
11147,13563,1.0,"[11147, 13563]"
15483,14358,131.0,"[15483, 14358]"
10916,19785,98.0,"[10916, 19785]"
10748,11200,1.0,"[10748, 11200]"
18542,15848,1.0,"[18542, 15848]"
10748,17504,1.0,"[10748, 17504]"
10326,12633,1.0,"[10326, 14257, 12633]"
13694,15264,300.0,"[13694, 15264]"
13636,10748,1.0,"[13636, 10748]"
10916,14053,1.0,"[10916, 14053]"
15008,19971,125.0,"[15008, 19971]"
11112,12369,300.0,"[11112, 12369]"
15891,19333,205.0,"[15891, 19333]"
10568,11147,73.0,"[10568, 11147]"
13917,11209,59.0,"[13917, 11209]"
18812,16028,300.0,"[18812, 16028]"
12352,16962,300.0,"[12352, 16962]"
12868,19915,176.0,"[12868, 19915]"
15483,15185,1.0,"[15483, 15185]"
10916,16962,1.0,"[10916, 16962]"
16855,16108,172.0,"[16855, 16108]"
14736,11209,300.0,"[14736, 11209]"
12652,15264,300.0,"[12652, 15264]"
13563,12205,185.0,"[13563, 12205]"
11147,18448,300.0,"[11147, 18448]"
10705,17282,252.0,"[10705, 17282]"
12652,16855,300.0,"[12652, 16855]"
12352,10985,1.0,"[12352, 10985]"
14519,18542,1.0,"[14519, 18542]"
12940,18110,13.0,"[12940, 18110]"
13417,19915,300.0,"[13417, 19915]"
13582,12940,99.0,"[13582, 12940]"
15008,10568,1.0,"[15008, 10568]"
13636,19300,66.0,"[13636, 19300]"
15483,15378,114.0,"[15483, 15378]"
10705,15483,1.0,"[10705, 15483]"
14519,15848,1.0,"[14519, 15848]"
16236,19239,234.0,"[16236, 19239]"
10916,18542,1.0,"[10916, 14053, 18542]"
16855,15185,300.0,"[16855, 15185]"
19915,19300,300.0,"[19915, 19300]"
10705,17752,300.0,"[10705, 17752]"
17522,15651,1.0,"[17522, 15651]"
15483,18219,300.0,"[15483, 18219]"
15891,10044,1.0,"[15891, 10044]"
18542,19785,216.0,"[18542, 19785]"
13509,15241,1.0,"[13509, 15241]"
11147,10316,1.0,"[11147, 18149, 10316]"
15686,14358,1.0,"[15686, 14358]"
10044,15651,300.0,"[10044, 15651]"
12352,17752,1.0,"[12352, 17752]"
13636,17223,41.0,"[13636, 17223]"
18812,12369,300.0,"[18812, 12369]"
12352,15483,213.0,"[12352, 15483]"
16325,18812,1.0,"[16325, 18812]"
17282,18827,1.0,"[17282, 18827]"
13088,15183,300.0,"[13088, 15183]"
18812,16117,1.0,"[18812, 16117]"
15008,12562,123.0,"[15008, 12562]"
13417,15651,48.0,"[13417, 15651]"
19300,10326,300.0,"[19300, 10326]"
12652,14704,58.0,"[12652, 14704]"
13417,15183,300.0,"[13417, 15183]"
15008,18219,50.0,"[15008, 18219]"
14234,18827,201.0,"[14234, 12216, 18827]"
12652,11561,300.0,"[12652, 11561]"
17223,12205,57.0,"[17223, 12205]"
10748,17464,300.0,"[10748, 17464]"
11147,19785,246.0,"[11147, 19785]"
19239,13555,1.0,"[19239, 13555]"
13636,11022,1.0,"[13636, 11022]"
13917,12205,1.0,"[13917, 12205]"
14736,14704,1.0,"[14736, 19430, 14704]"
17282,19500,64.0,"[17282, 19500]"
16117,12940,1.0,"[16117, 12940]"
10316,15008,300.0,"[10316, 15008]"
16325,17781,1.0,"[16325, 17781]"
18827,15183,1.0,"[18827, 15183]"
11112,15183,1.0,"[11112, 15183]"
10748,11209,195.0,"[10748, 11209]"
16325,12355,300.0,"[16325, 12355]"
15483,14704,1.0,"[15483, 13694, 14704]"
19273,12868,72.0,"[19273, 12868]"
10705,15848,1.0,"[10705, 15848]"
18812,10796,1.0,"[18812, 10796]"
11112,15651,261.0,"[11112, 15651]"
17223,18827,84.00000024,"[17223, 18827]"
17223,18827,71.99999976,"[17223, 18110, 18827]"
10748,13917,1.0,"[10748, 14053, 13917]"
15686,16855,1.0,"[15686, 16855]"
18542,12355,300.0,"[18542, 12355]"
11147,11561,300.0,"[11147, 11561]"
18441,19915,63.0,"[18441, 19915]"
13509,13636,1.0,"[13509, 13636]"
11209,19915,300.0,"[11209, 19915]"
18827,11209,1.0,"[18827, 11209]"
11200,18448,300.0,"[11200, 18448]"
10916,16117,300.0,"[10916, 16117]"
15241,19300,8.0,"[15241, 19300]"
12652,19143,1.0,"[12652, 19143]"
18941,12205,167.0,"[18941, 12205]"
15077,18827,129.0,"[15077, 18827]"
12868,12270,140.0,"[12868, 12270]"
16117,13170,300.0,"[16117, 13170]"
11261,14519,1.0,"[11261, 14519]"
10301,16236,1.0,"[10301, 12205, 16236]"
12746,12205,1.0,"[12746, 12205]"
16117,15891,300.0,"[16117, 15891]"
12205,10705,300.0,"[12205, 10705]"
11147,16855,137.0,"[11147, 16855]"
18448,16855,1.0,"[18448, 14358, 16855]"
10867,12868,1.0,"[10867, 12868]"
19915,19846,300.0,"[19915, 19846]"
17282,12940,1.0,"[17282, 12652, 12940]"
12205,11561,214.0,"[12205, 11561]"
10705,16855,1.0,"[10705, 16855]"
18448,18827,1.0,"[18448, 18827]"
17282,16962,1.0,"[17282, 16962]"
17789,16236,300.0,"[17789, 16236]"
16236,19915,1.0,"[16236, 19915]"
13636,15008,19.0,"[13636, 15008]"
14234,10177,172.0,"[14234, 10916, 10177]"
13694,15185,1.0,"[13694, 15185]"
17522,11209,1.0,"[17522, 11209]"
18812,10316,300.0,"[18812, 10316]"
19300,15183,300.0,"[19300, 15183]"
12940,13694,300.0,"[12940, 13694]"
19915,19971,169.0,"[19915, 19971]"
17282,10705,1.0,"[17282, 10705]"
12652,19846,300.0,"[12652, 19846]"
15008,12940,165.0,"[15008, 12940]"
10916,17522,299.000001,"[10916, 17522]"
10916,17522,0.9999999900000001,"[10916, 15848, 17522]"
15601,18827,135.0,"[15601, 18827]"
13694,19785,224.0,"[13694, 19785]"
13417,11189,1.0,"[13417, 11189]"
18812,14358,1.0,"[18812, 14358]"
12868,13088,49.0,"[12868, 13088]"
12652,17752,1.0,"[12652, 17752]"
15008,10177,1.0,"[15008, 10177]"
11200,13509,42.0,"[11200, 13509]"
19915,15008,1.0,"[19915, 16117, 15008]"
17282,17223,1.0,"[17282, 17223]"
18441,16962,300.0,"[18441, 16962]"
12205,16117,1.0,"[12205, 16117]"
18542,19500,120.0,"[18542, 19500]"
10916,10705,209.0,"[10916, 10705]"
15008,10316,300.0,"[15008, 10316]"
11147,17504,1.0,"[11147, 17223, 17504]"
15891,15378,300.0,"[15891, 15378]"
18827,10269,300.0,"[18827, 10269]"
18542,19273,214.0,"[18542, 19273]"
16325,13563,1.0,"[16325, 13563]"
11200,19273,253.0,"[11200, 19273]"
11209,13100,1.0,"[11209, 13100]"
13417,10326,254.0,"[13417, 17738, 10326]"
11209,13170,300.0,"[11209, 13170]"
10916,12633,300.0,"[10916, 12633]"
13917,12868,1.0,"[13917, 12868]"
17282,14736,1.0,"[17282, 14736]"
16855,10326,113.0,"[16855, 13665, 10326]"
16683,15008,1.0,"[16683, 15008]"
11147,16962,300.0,"[11147, 16962]"
12868,15378,1.0,"[12868, 15948, 15378]"
15264,12270,1.0,"[15264, 12270]"
11112,13563,256.0,"[11112, 13563]"
11209,12562,1.0,"[11209, 12562]"
17282,14278,300.0,"[17282, 14278]"
13555,13665,275.0,"[13555, 13665]"
16236,11181,1.0,"[16236, 11181]"
12205,11022,196.0,"[12205, 11022]"
13489,13417,1.0,"[13489, 13417]"
13582,11209,38.0,"[13582, 11209]"
12868,17504,158.0,"[12868, 17504]"
15185,11466,1.0,"[15185, 11466]"
18542,13454,300.0,"[18542, 13454]"
12868,13170,1.0,"[12868, 17789, 13170]"
10916,12216,300.0,"[10916, 12216]"
14257,18827,116.99999975,"[14257, 18827]"
14257,18827,28.000000250000003,"[14257, 17464, 18827]"
18941,10916,1.0,"[18941, 13165, 10916]"
17282,11853,104.0,"[17282, 11853]"
19915,15601,1.0,"[19915, 10796, 15601]"
12868,15891,13.0,"[12868, 15891]"
17282,14519,1.0,"[17282, 19300, 14519]"
11209,15724,1.0,"[11209, 15724]"
18542,10985,1.0,"[18542, 11022, 10985]"
18441,13665,136.0,"[18441, 13665]"
13563,16855,1.0,"[13563, 16855]"
11200,13694,1.0,"[11200, 13694]"
15483,19143,183.0,"[15483, 19143]"
13636,15483,21.0,"[13636, 15483]"
18827,12940,300.0,"[18827, 12940]"
18827,19147,186.0,"[18827, 19147]"
13694,12270,1.0,"[13694, 15483, 12270]"
16236,11022,1.0,"[16236, 12652, 11022]"
11147,11466,300.0,"[11147, 11466]"
13417,13170,220.0,"[13417, 13170]"
12652,11163,1.0,"[12652, 11163]"
11200,13582,1.0,"[11200, 13582]"
18827,11455,300.0,"[18827, 11455]"
10705,16683,1.0,"[10705, 16683]"
10705,11181,300.0,"[10705, 11181]"
16325,10955,1.0,"[16325, 10955]"
13563,12868,300.0,"[13563, 12868]"
14053,12652,1.0,"[14053, 12652]"
15948,12868,1.0,"[15948, 12868]"
12940,15891,136.0,"[12940, 15891]"
16962,16117,205.0,"[16962, 16117]"
11022,16236,1.0,"[11022, 16236]"
12205,19300,300.0,"[12205, 19300]"
15008,16855,1.0,"[15008, 16855]"
13417,19971,1.0,"[13417, 19971]"
14234,11561,1.0,"[14234, 11561]"
10044,11561,1.0,"[10044, 11561]"
11112,14519,201.0,"[11112, 14519]"
10705,18542,1.0,"[10705, 18542]"
18812,11466,65.0,"[18812, 11466]"
17516,13417,1.0,"[17516, 13417]"
15483,19846,1.0,"[15483, 19846]"
19915,19239,240.0,"[19915, 19239]"
15483,10867,1.0,"[15483, 10867]"
11112,17504,1.0,"[11112, 17504]"
15378,12868,1.0,"[15378, 12868]"
19300,16117,1.0,"[19300, 16117]"
10705,15601,30.0,"[10705, 15601]"
17282,14704,1.0,"[17282, 14704]"
15483,10955,300.0,"[15483, 10955]"
10705,15270,1.0,"[10705, 15270]"
15483,14278,1.0,"[15483, 14278]"
16236,15241,10.0,"[16236, 15241]"
18542,10796,1.0,"[18542, 10796]"
12616,18827,300.0,"[12616, 18827]"
13417,15483,1.0,"[13417, 12746, 15483]"
12868,19147,188.0,"[12868, 10985, 19147]"
16236,14519,163.0,"[16236, 14519]"
13460,12652,57.0,"[13460, 12652]"
11147,15848,300.0,"[11147, 15848]"
13417,17464,300.0,"[13417, 17464]"
15891,10796,1.0,"[15891, 10796]"
17282,13460,101.0,"[17282, 13460]"
10916,13088,300.0,"[10916, 13088]"
11112,14736,15.0,"[11112, 14736]"
16325,10985,202.0,"[16325, 10985]"
19300,15948,300.0,"[19300, 15948]"
17738,16117,300.0,"[17738, 16117]"
12940,13100,1.0,"[12940, 13100]"
16236,10963,1.0,"[16236, 10963]"
11181,16236,1.0,"[11181, 16236]"
11200,12352,300.0,"[11200, 12352]"
13555,16683,300.0,"[13555, 16683]"
11112,11209,1.0,"[11112, 11209]"
11112,16339,300.0,"[11112, 16339]"
12940,12369,300.0,"[12940, 12369]"
12652,10326,300.0,"[12652, 10326]"
13665,11209,170.0,"[13665, 11209]"
15008,19143,42.0,"[15008, 19143]"
19915,10901,1.0,"[19915, 10901]"
18812,10867,77.0,"[18812, 10867]"
18812,15183,1.0,"[18812, 15183]"
11147,19500,300.0,"[11147, 19500]"
18812,12868,300.0,"[18812, 12868]"
16325,11163,300.0,"[16325, 11163]"
18827,11022,57.0,"[18827, 11022]"
13694,14234,300.0,"[13694, 14234]"
16325,13073,1.0,"[16325, 13073]"
13555,16887,124.0,"[13555, 16887]"
17789,13417,160.0,"[17789, 13417]"
18542,11853,1.0,"[18542, 11853]"
12868,16028,1.0,"[12868, 11181, 16028]"
16117,15848,21.0,"[16117, 15848]"
14234,13563,124.0,"[14234, 13563]"
19430,11455,300.0,"[19430, 11455]"
12205,15724,1.0,"[12205, 15724]"
18542,15008,1.0,"[18542, 15008]"
13694,12746,1.0,"[13694, 15483, 12746]"
12652,13460,300.0,"[12652, 13460]"
13694,12355,300.0,"[13694, 12355]"
11209,15378,300.0,"[11209, 15378]"
12940,16683,216.0,"[12940, 16683]"
18799,13417,1.0,"[18799, 13417]"
13555,18799,1.0,"[13555, 18799]"
19273,16236,1.0,"[19273, 16236]"
10748,14736,300.0,"[10748, 14736]"
15483,11200,300.0,"[15483, 11200]"
13489,14519,300.0,"[13489, 14519]"
16236,13454,300.0,"[16236, 13454]"
15891,14358,1.0,"[15891, 14358]"
12940,13073,300.0,"[12940, 13073]"
18441,16855,26.0,"[18441, 16855]"
12940,18219,1.0,"[12940, 18542, 18219]"
13694,10955,169.0,"[13694, 10955]"
12868,12369,270.0,"[12868, 12369]"
12868,12369,30.0,"[12868, 11181, 12369]"
18827,15651,1.0,"[18827, 15651]"
11200,19134,300.0,"[11200, 19134]"
15891,18799,1.0,"[15891, 18799]"
18441,10568,1.0,"[18441, 10568]"
10916,19134,33.999998999999995,"[10916, 19134]"
10916,19134,266.000001,"[10916, 19846, 19134]"
10375,14519,159.0,"[10375, 14519]"
11853,12205,247.0,"[11853, 12205]"
14519,15724,263.000001,"[14519, 15724]"
14519,15724,36.999999,"[14519, 18812, 15724]"
18827,14704,300.0,"[18827, 14704]"
15008,15948,1.0,"[15008, 15948]"
18812,10301,1.0,"[18812, 10301]"
12205,19971,1.0,"[12205, 19971]"
12616,11261,99.0,"[12616, 11261]"
12352,15891,300.0,"[12352, 15891]"
11209,17522,1.0,"[11209, 17522]"
19500,15241,273.0,"[19500, 15241]"
10916,14234,1.0,"[10916, 19846, 14234]"
19300,13454,1.0,"[19300, 13073, 13454]"
15891,15848,1.0,"[15891, 15848]"
18542,13170,300.0,"[18542, 13170]"
15483,12746,1.0,"[15483, 12746]"
15891,18110,267.0,"[15891, 18110]"
18827,18110,5.0,"[18827, 18110]"
16325,15270,300.0,"[16325, 15270]"
13509,17504,300.0,"[13509, 17504]"
15483,10963,1.0,"[15483, 10963]"
18448,14519,1.0,"[18448, 13073, 14519]"
15008,18448,1.0,"[15008, 18448]"
11200,10901,300.0,"[11200, 10901]"
17516,11261,1.0,"[17516, 11261]"
12868,13563,1.0,"[12868, 13563]"
13694,15270,1.0,"[13694, 15270]"
16236,10867,300.0,"[16236, 10867]"
15891,16962,300.0,"[15891, 16962]"
12352,13170,1.0,"[12352, 13170]"
10705,11200,260.0,"[10705, 11200]"
14257,16855,1.0,"[14257, 17464, 16855]"
13555,19239,173.0,"[13555, 19239]"
19300,15008,300.0,"[19300, 15008]"
18441,16339,55.0,"[18441, 16339]"
15891,19971,1.0,"[15891, 19971]"
10748,13088,300.0,"[10748, 13088]"
16325,17752,1.0,"[16325, 17752]"
14358,10916,297.0,"[14358, 15686, 10916]"
14358,10916,3.0,"[14358, 17752, 10916]"
18941,13555,2.00000001,"[18941, 13555]"
18941,13555,297.999999,"[18941, 15601, 13555]"
15008,13917,300.0,"[15008, 13917]"
14519,13460,1.0,"[14519, 18812, 13460]"
15686,10916,1.0,"[15686, 10916]"
12868,13460,1.0,"[12868, 10748, 13460]"
15483,16028,1.0,"[15483, 16028]"
11200,15264,300.0,"[11200, 15264]"
13170,16117,1.0,"[13170, 16117]"
15008,17781,1.0,"[15008, 17781]"
12652,17738,1.0,"[12652, 17738]"
13509,18219,1.0,"[13509, 18219]"
10657,11209,300.0,"[10657, 11209]"
12868,10963,1.0,"[12868, 10963]"
13555,17752,1.0,"[13555, 17752]"
16236,11147,1.0,"[16236, 15008, 11147]"
11112,10568,1.0,"[11112, 10568]"
12940,11200,1.0,"[12940, 11200]"
12652,16028,1.0,"[12652, 16028]"
13417,11455,1.0,"[13417, 18542, 11455]"
19134,13563,1.0,"[19134, 13563]"
19300,11261,300.0,"[19300, 11261]"
14425,12973,1.0,"[14425, 13917, 12973]"
16236,15270,184.0,"[16236, 15270]"
18441,18411,201.0,"[18441, 18411]"
19915,18110,297.0,"[19915, 10796, 18110]"
19915,18110,3.0,"[19915, 18411, 18110]"
11147,19273,1.0,"[11147, 12940, 19273]"
10916,18827,49.0,"[10916, 18827]"
12216,13555,1.0,"[12216, 18799, 13555]"
13555,15483,1.0,"[13555, 19502, 15483]"
10748,10867,1.0,"[10748, 10867]"
15183,19915,300.0,"[15183, 19915]"
10963,16236,28.0,"[10963, 16236]"
11147,13100,136.0,"[11147, 13100]"
13555,10044,259.0,"[13555, 10044]"
15483,14736,51.0,"[15483, 14736]"
10568,12205,145.0,"[10568, 12205]"
13636,18110,1.0,"[13636, 18110]"
15483,15183,300.0,"[15483, 15183]"
13509,18542,1.0,"[13509, 18542]"
15948,14519,1.0,"[15948, 14519]"
11853,12940,52.0,"[11853, 12940]"
13636,16028,1.0,"[13636, 16028]"
18441,17504,1.0,"[18441, 15378, 17504]"
17282,16339,300.0,"[17282, 16339]"
16117,12746,147.0,"[16117, 12746]"
17282,19785,300.0,"[17282, 19785]"
12868,13582,103.0,"[12868, 13582]"
15891,19500,1.0,"[15891, 19500]"
13509,13088,225.0,"[13509, 13088]"
14278,15008,300.0,"[14278, 15008]"
19502,19880,280.0,"[19502, 19880]"
18441,10901,1.0,"[18441, 13417, 10901]"
12652,19300,1.0,"[12652, 19300]"
10955,12205,59.0,"[10955, 12205]"
16325,11200,1.0,"[16325, 11200]"
15483,12868,1.0,"[15483, 13694, 12868]"
15264,13417,1.0,"[15264, 13417]"
13694,13165,300.0,"[13694, 13165]"
12352,18827,160.0,"[12352, 18827]"
17282,19971,41.0,"[17282, 19971]"
16117,19273,300.0,"[16117, 19273]"
19915,10705,300.0,"[19915, 10705]"
10916,15185,1.0,"[10916, 15185]"
18812,16855,1.0,"[18812, 16855]"
15008,19500,1.0,"[15008, 19500]"
19143,11209,1.0,"[19143, 11209]"
16855,14234,129.0,"[16855, 14234]"
19300,18812,300.0,"[19300, 18812]"
12352,10867,1.0,"[12352, 15270, 10867]"
13417,11147,181.0,"[13417, 11147]"
16325,10044,103.0,"[16325, 10044]"
15270,14519,1.0,"[15270, 14519]"
10044,11261,59.0,"[10044, 11261]"
11200,12633,117.0,"[11200, 12633]"
