src,dst,volume,path_nodes
10270,13179,8.0,"[10270, 13179]"
19921,14005,300.0,"[19921, 14005]"
12952,13680,300.0,"[12952, 13680]"
18182,16053,300.0,"[18182, 16053]"
16053,19311,1.0,"[16053, 14070, 19311]"
16262,12627,300.0,"[16262, 12627]"
14252,12663,1.0,"[14252, 12663]"
15401,19338,1.0,"[15401, 19338]"
18978,14376,1.0,"[18978, 14376]"
19180,17784,1.0,"[19180, 12627, 17784]"
15872,12985,300.0,"[15872, 12985]"
12985,18476,36.0,"[12985, 18476]"
12985,18476,264.0,"[12985, 12663, 18476]"
17822,19921,300.0,"[17822, 19921]"
10270,16991,300.0,"[10270, 16991]"
15916,15872,221.99999928,"[15916, 15872]"
15916,15872,60.00000072,"[15916, 12214, 15872]"
11267,10376,286.0,"[11267, 10376]"
16053,15872,300.0,"[16053, 15872]"
17784,14005,300.0,"[17784, 14005]"
16991,11168,300.0,"[16991, 11168]"
12663,15872,68.0,"[12663, 15872]"
13503,19171,1.0,"[13503, 19171]"
12627,10044,1.0,"[12627, 10044]"
18144,14005,1.0,"[18144, 14005]"
10708,15747,72.999999,"[10708, 19185, 15747]"
10708,15747,227.000001,"[10708, 13651, 15747]"
10303,10751,300.0,"[10303, 14076, 10751]"
17784,12663,300.0,"[17784, 12663]"
19311,12985,1.0,"[19311, 12985]"
15401,19956,1.0,"[15401, 16133, 19956]"
17547,13503,279.0,"[17547, 13503]"
17784,19338,300.0,"[17784, 19338]"
14005,15262,300.0,"[14005, 15262]"
15872,10376,300.0,"[15872, 10376]"
16053,19185,300.0,"[16053, 19185]"
15973,12214,300.0,"[15973, 12214]"
18446,15872,56.0,"[18446, 15872]"
15872,13523,1.0,"[15872, 18144, 13523]"
14724,14005,300.0,"[14724, 14005]"
18144,15286,1.0,"[18144, 15286]"
19311,18849,1.0,"[19311, 18849]"
11267,17535,300.0,"[11267, 17535]"
15292,12379,1.0,"[15292, 12379]"
17784,10751,300.0,"[17784, 10751]"
12627,12280,221.0,"[12627, 12280]"
17784,14376,300.0,"[17784, 14376]"
10303,10178,1.0,"[10303, 10044, 10178]"
10570,16133,149.0,"[10570, 16133]"
19338,11472,1.0,"[19338, 11472]"
19921,18182,1.0,"[19921, 18182]"
10303,12214,8.0,"[10303, 12214]"
13578,13856,156.0,"[13578, 13856]"
10570,14076,95.0,"[10570, 14076]"
12627,14076,1.0,"[12627, 15872, 14076]"
12627,19542,300.0,"[12627, 19542]"
17784,14076,300.0,"[17784, 14076]"
16991,14070,295.0,"[16991, 14070]"
16053,15401,300.0,"[16053, 15401]"
17784,10659,1.0,"[17784, 10659]"
10303,15916,1.0,"[10303, 11461, 15916]"
19311,10376,156.0,"[19311, 10376]"
14005,18863,1.0,"[14005, 15506, 18863]"
17784,10708,1.0,"[17784, 10708]"
17784,16916,300.0,"[17784, 16916]"
14005,19171,300.0,"[14005, 19171]"
14005,16219,300.0,"[14005, 16219]"
19311,13651,1.0,"[19311, 19185, 13651]"
12627,10270,1.0,"[12627, 10270]"
11461,13503,300.0,"[11461, 13503]"
12627,14724,300.0,"[12627, 14724]"
11461,18577,300.0,"[11461, 18577]"
10270,15286,1.0,"[10270, 15286]"
16991,15747,300.0,"[16991, 15747]"
10708,11472,270.0,"[10708, 11472]"
10303,14444,76.0,"[10303, 10044, 14444]"
16219,15286,300.0,"[16219, 15286]"
10570,14376,1.0,"[10570, 14376]"
11461,10751,189.0,"[11461, 10751]"
18144,10178,300.0,"[18144, 10178]"
10708,13101,300.0,"[10708, 13101]"
18144,15506,7.0,"[18144, 15506]"
13503,19185,300.0,"[13503, 19185]"
13431,11267,251.0,"[13431, 11267]"
11461,17495,1.0,"[11461, 17495]"
18863,11214,1.0,"[18863, 11214]"
10303,14376,58.0,"[10303, 13179, 14376]"
10708,10904,1.0,"[10708, 17784, 10904]"
17784,15506,300.0,"[17784, 15506]"
14005,18978,300.0,"[14005, 18978]"
17784,11472,300.0,"[17784, 11472]"
10708,16916,1.0,"[10708, 15916, 16916]"
15872,17770,300.0,"[15872, 17770]"
16991,18577,183.0,"[16991, 18577]"
14724,10708,1.0,"[14724, 10708]"
11267,12379,300.0,"[11267, 12379]"
13503,12952,14.0,"[13503, 12952]"
11267,13250,110.0,"[11267, 13250]"
12985,15973,1.0,"[12985, 15973]"
12627,10376,266.000001,"[12627, 10376]"
12627,10376,33.999998999999995,"[12627, 19542, 10376]"
13503,19542,276.0,"[13503, 19542]"
15506,16219,148.0,"[15506, 16219]"
11267,10327,108.0,"[11267, 10327]"
12985,11568,300.0,"[12985, 11568]"
10708,15286,270.0,"[10708, 15286]"
10708,15286,30.0,"[10708, 10570, 15286]"
10270,17784,1.0,"[10270, 17784]"
12985,10270,1.0,"[12985, 10270]"
18144,13183,185.0,"[18144, 13183]"
10270,14005,300.0,"[10270, 14005]"
15973,13179,1.0,"[15973, 13179]"
10270,10659,300.0,"[10270, 10659]"
13503,16262,300.0,"[13503, 16262]"
16219,16916,300.0,"[16219, 16916]"
14005,14070,300.0,"[14005, 14070]"
11267,13101,80.0,"[11267, 13101]"
15872,12627,300.0,"[15872, 12627]"
16053,14076,114.0,"[16053, 14076]"
13680,15028,300.0,"[13680, 15028]"
10989,16133,1.0,"[10989, 16133]"
18446,15206,1.0,"[18446, 15206]"
10570,13250,1.0,"[10570, 13250]"
13503,15916,1.0,"[13503, 15916]"
10708,13250,1.0,"[10708, 18577, 13250]"
18863,15916,300.0,"[18863, 15916]"
11568,13570,300.0,"[11568, 13570]"
14005,11472,1.0,"[14005, 11472]"
15973,15506,227.0,"[15973, 15506]"
17547,10044,1.0,"[17547, 10044]"
15973,18849,1.0,"[15973, 18849]"
18863,10708,1.0,"[18863, 10708]"
12985,11117,289.0,"[12985, 11117]"
14724,19956,1.0,"[14724, 13523, 19956]"
11267,14724,1.0,"[11267, 14724]"
14005,10376,13.0,"[14005, 10376]"
15401,13578,32.000001000000005,"[15401, 13578]"
15401,13578,267.999999,"[15401, 19371, 13578]"
11461,17535,255.0,"[11461, 17535]"
10270,12985,300.0,"[10270, 12985]"
14005,13651,1.0,"[14005, 13651]"
12627,10708,1.0,"[12627, 10708]"
14724,10904,300.0,"[14724, 10904]"
11267,19542,208.0,"[11267, 19542]"
10044,11861,300.0,"[10044, 11861]"
11267,10270,139.0,"[11267, 10270]"
19921,15262,5.0,"[19921, 15262]"
13503,10327,98.0,"[13503, 10327]"
18978,13101,300.0,"[18978, 13101]"
16262,15973,1.0,"[16262, 15973]"
11267,19185,300.0,"[11267, 19185]"
10708,10178,267.0,"[10708, 10178]"
17784,15286,300.0,"[17784, 15286]"
12627,14376,1.0,"[12627, 14376]"
19311,16133,123.0,"[19311, 16133]"
16053,11267,300.0,"[16053, 11267]"
18863,14070,300.0,"[18863, 14070]"
10303,12627,1.0,"[10303, 12627]"
16219,14076,300.0,"[16219, 14076]"
13503,11472,300.0,"[13503, 11472]"
10570,17495,1.0,"[10570, 19311, 17495]"
19171,16053,1.0,"[19171, 16053]"
18863,13179,1.0,"[18863, 16991, 13179]"
12985,18849,1.0,"[12985, 18849]"
13503,19539,29.0,"[13503, 19539]"
16991,17535,1.0,"[16991, 17535]"
10044,10178,300.0,"[10044, 10178]"
15401,15262,19.0,"[15401, 13856, 15262]"
15401,17770,1.0,"[15401, 11472, 17770]"
16991,15028,1.0,"[16991, 10989, 15028]"
10044,10570,300.0,"[10044, 10570]"
11461,15028,268.0,"[11461, 15028]"
12627,16262,183.0,"[12627, 16262]"
15973,19956,1.0,"[15973, 13523, 19956]"
10570,13570,189.0,"[10570, 13570]"
19469,14005,63.0,"[19469, 14005]"
19311,13431,1.0,"[19311, 17535, 13431]"
10044,13250,1.0,"[10044, 13250]"
14005,18476,300.0,"[14005, 18476]"
16219,19171,1.0,"[16219, 19171]"
10570,13474,270.0,"[10570, 13474]"
10570,13474,30.0,"[10570, 12663, 13474]"
17784,11214,291.0,"[17784, 11214]"
13431,12379,300.0,"[13431, 12379]"
17784,13250,300.0,"[17784, 13250]"
10303,19185,300.0,"[10303, 19185]"
10044,19539,229.0,"[10044, 19539]"
11267,19539,1.0,"[11267, 19539]"
15973,19311,155.0,"[15973, 19311]"
17784,15206,174.0,"[17784, 15206]"
16991,10751,67.0,"[16991, 10751]"
16219,11472,1.0,"[16219, 11472]"
10570,19542,1.0,"[10570, 15973, 19542]"
10044,11214,300.0,"[10044, 11214]"
18863,10270,1.0,"[18863, 16991, 10270]"
12364,15872,300.0,"[12364, 15872]"
19371,10751,31.999999680000002,"[19371, 10751]"
19371,10751,105.00000032,"[19371, 13578, 10751]"
15872,15262,1.0,"[15872, 13179, 15262]"
19311,16219,300.0,"[19311, 16219]"
10708,12627,300.0,"[10708, 12627]"
18978,10376,300.0,"[18978, 11214, 10376]"
19180,19921,1.0,"[19180, 12627, 19921]"
17784,10270,1.0,"[17784, 14724, 10270]"
11267,13503,300.0,"[11267, 13503]"
10303,10376,1.0,"[10303, 17547, 10376]"
17547,13183,274.0,"[17547, 13183]"
11168,16219,300.0,"[11168, 16219]"
16991,19180,113.0,"[16991, 19180]"
10303,19539,1.0,"[10303, 11461, 19539]"
14724,16133,243.0,"[14724, 16133]"
17784,19542,300.0,"[17784, 19542]"
17784,19185,300.0,"[17784, 19185]"
13503,12280,156.0,"[13503, 12280]"
16219,18863,1.0,"[16219, 15506, 18863]"
10303,11472,253.0,"[10303, 11472]"
18978,15401,270.0,"[18978, 15401]"
18978,15401,30.0,"[18978, 19371, 15401]"
10708,15506,300.0,"[10708, 15506]"
18144,13431,300.0,"[18144, 13431]"
18978,15872,300.0,"[18978, 15872]"
13578,11267,1.0,"[13578, 11267]"
12985,13474,1.0,"[12985, 13474]"
18863,12952,1.0,"[18863, 10989, 12952]"
17784,18476,300.0,"[17784, 18476]"
15973,14724,237.0,"[15973, 14724]"
16262,17535,229.0,"[16262, 17535]"
11267,15204,1.0,"[11267, 15204]"
16053,13101,300.0,"[16053, 13101]"
14724,17495,1.0,"[14724, 17495]"
16219,11214,1.0,"[16219, 18144, 11214]"
10708,15401,300.0,"[10708, 15401]"
18476,10270,279.0,"[18476, 10270]"
12627,12952,1.0,"[12627, 19469, 12952]"
10044,19469,1.0,"[10044, 19469]"
15973,18577,300.0,"[15973, 18577]"
13503,16133,225.0,"[13503, 16133]"
10303,19311,3.0,"[10303, 19311]"
10303,19311,297.0,"[10303, 12985, 19311]"
11861,16219,1.0,"[11861, 16219]"
10270,18446,1.0,"[10270, 10044, 18446]"
19338,16219,1.0,"[19338, 16219]"
12985,11472,300.0,"[12985, 11472]"
15401,13856,1.0,"[15401, 13856]"
12573,10270,33.0,"[12573, 10270]"
14724,17535,1.0,"[14724, 19542, 17535]"
10570,17535,300.0,"[10570, 17535]"
10904,12985,174.0,"[10904, 12985]"
11267,12952,300.0,"[11267, 12952]"
13503,14076,1.0,"[13503, 14076]"
15401,10751,89.99999985,"[15401, 10751]"
15401,10751,6.999999956000001,"[15401, 13578, 10751]"
17547,14252,1.0,"[17547, 14252]"
15973,18446,131.0,"[15973, 18446]"
12985,17822,98.0,"[12985, 17822]"
15872,13250,1.0,"[15872, 13250]"
15872,12952,1.0,"[15872, 19469, 12952]"
16219,18446,1.0,"[16219, 10044, 18446]"
15872,11168,1.0,"[15872, 11168]"
17822,16219,300.0,"[17822, 16219]"
13474,12573,1.0,"[13474, 12573]"
13431,15872,1.0,"[13431, 15872]"
12627,16133,125.0,"[12627, 16133]"
14724,14444,300.0,"[14724, 14444]"
11267,12214,205.0,"[11267, 12214]"
11461,15262,73.0,"[11461, 15262]"
13503,18863,59.0,"[13503, 18863]"
15973,17822,300.0,"[15973, 17822]"
17312,12985,300.0,"[17312, 12985]"
10178,19921,176.0,"[10178, 19921]"
14005,19185,1.0,"[14005, 19185]"
14005,11117,1.0,"[14005, 11117]"
11267,10044,172.0,"[11267, 10044]"
16053,18182,300.0,"[16053, 18182]"
17784,13183,300.0,"[17784, 13183]"
14005,13179,185.0,"[14005, 13179]"
10570,14070,300.0,"[10570, 14070]"
16916,16219,252.0,"[16916, 16219]"
14724,13856,270.0,"[14724, 13856]"
14724,13856,30.0,"[14724, 13474, 13856]"
11461,13431,1.0,"[11461, 13431]"
17784,13101,1.0,"[17784, 13101]"
10570,16262,13.0,"[10570, 19539, 16262]"
18863,16916,300.0,"[18863, 16916]"
10708,15204,28.99999971,"[10708, 15204]"
10708,15204,70.00000029,"[10708, 18577, 15204]"
10570,13523,1.0,"[10570, 12663, 13523]"
10270,19469,66.0,"[10270, 19469]"
14724,13431,24.000000479999997,"[14724, 13431]"
14724,13431,89.99999951999999,"[14724, 19542, 13431]"
18863,10904,1.0,"[18863, 16991, 10904]"
10270,15204,1.0,"[10270, 15204]"
10570,17312,234.0,"[10570, 17312]"
10570,11168,1.0,"[10570, 11168]"
19921,10570,300.0,"[19921, 10570]"
19921,13578,300.0,"[19921, 13578]"
19921,19469,300.0,"[19921, 19469]"
13101,11214,1.0,"[13101, 11214]"
10708,16991,300.0,"[10708, 16991]"
19921,10659,1.0,"[19921, 10659]"
13431,17535,216.0,"[13431, 17535]"
10659,13570,1.0,"[10659, 11568, 13570]"
13856,15401,1.0,"[13856, 15401]"
19311,15262,1.0,"[19311, 18476, 15262]"
11267,18863,300.0,"[11267, 18863]"
12985,19171,1.0,"[12985, 19171]"
15973,19180,41.0,"[15973, 19180]"
10303,18476,300.0,"[10303, 18476]"
15747,11267,213.0,"[15747, 11267]"
10303,18978,1.0,"[10303, 17547, 18978]"
11267,13651,1.0,"[11267, 15747, 13651]"
19311,10270,300.0,"[19311, 10270]"
11461,16366,1.0,"[11461, 16366]"
10570,18476,123.0,"[10570, 18476]"
12985,13431,48.0,"[12985, 13431]"
10570,18182,300.0,"[10570, 18182]"
18863,13431,58.0,"[18863, 13431]"
11267,15286,300.0,"[11267, 15286]"
12627,15916,50.0,"[12627, 15916]"
19311,10570,201.0,"[19311, 19185, 10570]"
11168,11267,300.0,"[11168, 11267]"
14724,15286,57.0,"[14724, 15506, 15286]"
10178,15973,300.0,"[10178, 15973]"
19921,11568,246.0,"[19921, 11568]"
10303,13651,1.0,"[10303, 11461, 13651]"
19171,12985,1.0,"[19171, 12985]"
19311,10904,1.0,"[19311, 10904]"
18144,15262,1.0,"[18144, 10989, 15262]"
14724,19542,64.0,"[14724, 19542]"
16133,11267,1.0,"[16133, 10989, 11267]"
16219,18182,300.0,"[16219, 18182]"
14005,19338,1.0,"[14005, 19338]"
14724,10270,1.0,"[14724, 10270]"
16991,16219,1.0,"[16991, 16219]"
16219,14070,195.0,"[16219, 14070]"
15973,14005,300.0,"[15973, 14005]"
16991,12280,1.0,"[16991, 18863, 12280]"
19311,15204,72.0,"[19311, 15204]"
11267,17822,1.0,"[11267, 17822]"
15973,11117,1.0,"[15973, 13523, 11117]"
12985,15506,261.0,"[12985, 15506]"
10303,11861,156.0,"[10303, 11861]"
15401,16053,1.0,"[15401, 13578, 16053]"
17822,14724,1.0,"[17822, 14724]"
18863,10178,150.0,"[18863, 10178]"
18863,10178,150.0,"[18863, 16991, 10178]"
12627,11168,300.0,"[12627, 11168]"
11168,15872,63.0,"[11168, 15872]"
12627,10178,1.0,"[12627, 16219, 10178]"
10570,13179,300.0,"[10570, 13179]"
16991,19338,1.0,"[16991, 19338]"
11568,10659,300.0,"[11568, 10659]"
10044,13179,300.0,"[10044, 13179]"
18144,14724,8.0,"[18144, 14724]"
17547,18849,1.0,"[17547, 18849]"
17770,16219,167.0,"[17770, 16219]"
14005,10044,129.0,"[14005, 10044]"
11214,11267,140.0,"[11214, 11267]"
12985,12280,300.0,"[12985, 12280]"
18144,13179,1.0,"[18144, 13179]"
12627,16366,1.0,"[12627, 16366]"
12985,15916,1.0,"[12985, 15916]"
16991,14252,300.0,"[16991, 14252]"
19921,19185,300.0,"[19921, 19185]"
10708,12985,137.0,"[10708, 12985]"
10303,10570,1.0,"[10303, 11461, 10570]"
16262,18476,1.0,"[16262, 18476]"
14005,14444,300.0,"[14005, 14444]"
10044,10751,1.0,"[10044, 10751]"
10044,18978,214.0,"[10044, 18978]"
16991,13250,1.0,"[16991, 16133, 13250]"
10708,13578,1.0,"[10708, 13578]"
17784,15973,1.0,"[17784, 15973]"
17784,17822,300.0,"[17784, 17822]"
11461,19539,1.0,"[11461, 19539]"
10708,11568,19.0,"[10708, 11568]"
12985,15286,172.0,"[12985, 15286]"
16053,14005,1.0,"[16053, 19542, 14005]"
19921,18446,1.0,"[19921, 18446]"
14724,12280,270.0,"[14724, 12280]"
14724,12280,30.0,"[14724, 19180, 12280]"
10570,13503,300.0,"[10570, 13503]"
13503,19956,300.0,"[13503, 19956]"
13503,19311,169.0,"[13503, 19311]"
10044,13651,1.0,"[10044, 13651]"
16991,16916,300.0,"[16991, 16916]"
13523,16219,165.0,"[13523, 16219]"
12627,14005,300.0,"[12627, 14005]"
10708,15973,135.0,"[10708, 15973]"
10570,19956,224.0,"[10570, 19956]"
16916,10708,1.0,"[16916, 10708]"
15973,11861,1.0,"[15973, 11861]"
18863,18577,49.0,"[18863, 18577]"
16991,15204,1.0,"[16991, 15204]"
11267,18182,1.0,"[11267, 18182]"
10044,17784,42.0,"[10044, 17784]"
15872,11117,1.0,"[15872, 11117]"
12627,13523,1.0,"[12627, 19542, 13523]"
16991,17495,300.0,"[16991, 17495]"
11267,15401,1.0,"[11267, 15401]"
17547,15206,120.0,"[17547, 15206]"
10270,10044,209.0,"[10270, 10044]"
10303,17770,141.999999,"[10303, 19469, 17770]"
10303,17770,158.000001,"[10303, 13179, 17770]"
10044,15401,1.0,"[10044, 15401]"
16219,10044,300.0,"[16219, 10044]"
10044,16262,300.0,"[10044, 16262]"
16053,16262,214.0,"[16053, 16262]"
11267,16262,1.0,"[11267, 16262]"
18144,11168,253.0,"[18144, 11168]"
10570,19539,1.0,"[10570, 19539]"
18144,10270,254.0,"[18144, 10270]"
17253,11267,300.0,"[17253, 11267]"
17547,18446,300.0,"[17547, 18446]"
18863,13250,1.0,"[18863, 16133, 13250]"
13503,13183,1.0,"[13503, 13183]"
13856,16219,113.0,"[13856, 16219]"
17784,18446,1.0,"[17784, 18446]"
10044,14376,300.0,"[10044, 14376]"
18863,10327,1.0,"[18863, 10327]"
16219,17822,1.0,"[16219, 10044, 17822]"
10570,10044,256.0,"[10570, 10044]"
12627,17822,1.0,"[12627, 15872, 17822]"
14724,15747,300.0,"[14724, 15747]"
10570,16219,269.9999995,"[10570, 16219]"
10570,16219,4.999999949999999,"[10570, 19921, 16219]"
12985,10376,1.0,"[12985, 13474, 10376]"
19371,11267,196.0,"[19371, 11267]"
10303,14252,1.0,"[10303, 14252]"
14724,17784,38.0,"[14724, 17784]"
10044,11568,158.0,"[10044, 11568]"
13179,10904,1.0,"[13179, 10904]"
13503,15506,300.0,"[13503, 15506]"
10327,16053,1.0,"[10327, 16133, 16053]"
19921,19539,300.0,"[19921, 19539]"
16366,16142,145.0,"[16366, 12364, 16142]"
10303,10327,1.0,"[10303, 11461, 10327]"
10570,19180,104.0,"[10570, 19180]"
10044,19311,1.0,"[10044, 19311]"
18978,18182,13.0,"[18978, 18182]"
19921,15028,1.0,"[19921, 13179, 15028]"
10708,17770,1.0,"[10708, 18577, 17770]"
14724,10659,1.0,"[14724, 10178, 10659]"
14005,19956,136.0,"[14005, 19956]"
10178,16219,1.0,"[10178, 16219]"
16133,10570,1.0,"[16133, 10570]"
16991,10327,183.0,"[16991, 10327]"
12627,13250,21.0,"[12627, 13250]"
18863,11168,300.0,"[18863, 11168]"
16133,10989,186.0,"[16133, 10989]"
19311,10751,1.0,"[19311, 10751]"
17784,18849,1.0,"[17784, 18849]"
16133,11861,300.0,"[16133, 11861]"
17822,10270,220.0,"[17822, 10270]"
16991,18182,1.0,"[16991, 18182]"
16991,12214,1.0,"[16991, 12214]"
12985,12952,21.9999999,"[12985, 12952]"
12985,12952,278.000001,"[12985, 10904, 12952]"
10044,15973,1.0,"[10044, 15973]"
11267,11472,300.0,"[11267, 11472]"
10270,12379,1.0,"[10270, 12379]"
16219,13474,300.0,"[16219, 13474]"
16053,10708,1.0,"[16053, 10708]"
10044,11472,1.0,"[10044, 11472]"
16219,17312,136.0,"[16219, 17312]"
15973,16366,205.0,"[15973, 16366]"
15973,10270,1.0,"[15973, 10270]"
10044,10708,300.0,"[10044, 10708]"
18577,16262,1.0,"[18577, 16262]"
10303,10904,1.0,"[10303, 10044, 10904]"
18978,16366,1.0,"[18978, 12364, 16366]"
13578,16133,1.0,"[13578, 19371, 16133]"
10570,17822,201.0,"[10570, 17822]"
10270,17312,1.0,"[10270, 17312]"
14005,11568,65.0,"[14005, 11568]"
12985,18182,1.0,"[12985, 18182]"
15973,10178,1.0,"[15973, 10178]"
16991,10044,240.0,"[16991, 10044]"
18863,10044,1.0,"[18863, 16991, 10044]"
13523,11267,1.0,"[13523, 11267]"
12985,12379,1.0,"[12985, 12379]"
15872,18144,1.0,"[15872, 18144]"
18144,16991,30.0,"[18144, 16991]"
16053,13856,1.0,"[16053, 13856]"
12573,11267,300.0,"[12573, 11267]"
10270,12214,1.0,"[10270, 12214]"
11461,13856,1.0,"[11461, 13474, 13856]"
16219,12214,10.0,"[16219, 12214]"
10303,16133,1.0,"[10303, 17547, 16133]"
15973,14252,300.0,"[15973, 14252]"
15973,12627,1.0,"[15973, 12627]"
12985,11214,188.0,"[12985, 11214]"
10270,14252,163.0,"[10270, 14252]"
15872,15206,23.99999991,"[15872, 15206]"
15872,15206,33.00000009,"[15872, 15506, 15206]"
10303,11568,300.0,"[10303, 11568]"
13503,15973,300.0,"[13503, 15973]"
19171,15401,1.0,"[19171, 15401]"
13578,15401,101.0,"[13578, 15401]"
17547,16133,300.0,"[17547, 16133]"
15206,10270,15.0,"[15206, 10270]"
12627,12214,202.0,"[12627, 12214]"
10270,12280,300.0,"[10270, 12280]"
16991,10178,300.0,"[16991, 10178]"
13183,16053,1.0,"[13183, 16053]"
11267,18476,1.0,"[11267, 18476]"
14005,17770,1.0,"[14005, 17770]"
16053,10751,0.9999999900000001,"[16053, 10751]"
16053,10751,299.000001,"[16053, 11168, 10751]"
19311,16262,300.0,"[19311, 16262]"
18863,17495,1.0,"[18863, 17495]"
16219,12280,300.0,"[16219, 12280]"
12627,17495,300.0,"[12627, 17495]"
18863,18182,300.0,"[18863, 18182]"
19921,13179,170.0,"[19921, 13179]"
16219,12985,42.0,"[16219, 12985]"
10904,15973,1.0,"[10904, 15973]"
14005,15973,77.0,"[14005, 15973]"
19921,12214,1.0,"[19921, 12214]"
10708,10659,300.0,"[10708, 10659]"
10044,10376,300.0,"[10044, 10376]"
12985,13179,300.0,"[12985, 13179]"
10570,15286,57.0,"[10570, 15286]"
13503,10270,300.0,"[13503, 10270]"
15973,13431,1.0,"[15973, 13431]"
19921,15506,124.0,"[19921, 15506]"
17547,13474,160.0,"[17547, 13474]"
19185,10570,1.0,"[19185, 10570]"
19921,15204,1.0,"[19921, 15204]"
15973,18182,21.0,"[15973, 18182]"
10044,16219,124.0,"[10044, 16219]"
13578,16053,300.0,"[13578, 16053]"
13523,16053,1.0,"[13523, 16053]"
10708,11117,1.0,"[10708, 18577, 11117]"
16219,13856,1.0,"[16219, 13856]"
15973,17770,300.0,"[15973, 17770]"
14724,19180,300.0,"[14724, 19180]"
15872,17822,300.0,"[15872, 17822]"
12573,16219,216.0,"[12573, 16219]"
19311,13250,1.0,"[19311, 13250]"
17784,12280,1.0,"[17784, 12280]"
14724,13101,1.0,"[14724, 13101]"
14724,10327,300.0,"[14724, 10327]"
14724,15204,300.0,"[14724, 15204]"
19921,15286,300.0,"[19921, 15286]"
16262,10270,300.0,"[16262, 10270]"
16991,12985,1.0,"[16991, 12985]"
10044,19185,300.0,"[10044, 19185]"
18863,17784,26.0,"[18863, 17784]"
12627,15028,1.0,"[12627, 19469, 15028]"
18144,18476,169.0,"[18144, 18476]"
15872,14005,300.0,"[15872, 14005]"
15401,13101,1.0,"[15401, 13101]"
11267,15747,300.0,"[11267, 15747]"
13179,11267,1.0,"[13179, 11267]"
17784,13523,1.0,"[17784, 13523]"
16262,16142,300.0,"[16262, 16142]"
10904,11267,159.0,"[10904, 11267]"
15872,13651,247.0,"[15872, 13651]"
11461,10570,300.0,"[11461, 10570]"
13503,15401,300.0,"[13503, 15401]"
14724,11568,1.0,"[14724, 10178, 11568]"
15872,15747,1.0,"[15872, 15747]"
15204,16053,1.0,"[15204, 16053]"
19311,11214,99.0,"[19311, 11214]"
16053,15204,300.0,"[16053, 19956, 15204]"
10570,11472,1.0,"[10570, 11472]"
16053,14070,273.0,"[16053, 14070]"
10303,19469,1.0,"[10303, 10044, 19469]"
15973,17535,1.0,"[15973, 17535]"
13578,11214,1.0,"[13578, 11214]"
11461,13523,300.0,"[11461, 13523]"
10044,15028,1.0,"[10044, 13179, 15028]"
13250,15973,267.0,"[13250, 16053, 15973]"
14005,14252,5.0,"[14005, 14252]"
10270,12627,300.0,"[10270, 12627]"
15973,11214,300.0,"[15973, 11214]"
10303,15506,1.0,"[10303, 10044, 15506]"
16366,10270,1.0,"[16366, 16133, 10270]"
10303,14076,1.0,"[10303, 14076]"
15872,16916,300.0,"[15872, 16916]"
17535,12985,1.0,"[17535, 13431, 12985]"
13570,11568,1.0,"[13570, 10659, 11568]"
12985,10327,1.0,"[12985, 10327]"
17547,10376,300.0,"[17547, 10376]"
10270,14724,300.0,"[10270, 14724]"
11461,13578,1.0,"[11461, 13578]"
10708,10376,260.0,"[10708, 10376]"
15916,16916,1.0,"[15916, 16916]"
15028,17770,173.0,"[15028, 14376, 17770]"
10570,13183,191.000001,"[10570, 13183]"
10570,13183,108.999999,"[10570, 19539, 13183]"
12985,12627,55.0,"[12985, 12627]"
15973,15872,1.0,"[15973, 15872]"
19469,12985,300.0,"[19469, 12985]"
10044,19180,1.0,"[10044, 19180]"
12985,19338,270.0,"[12985, 19338]"
12985,19338,30.0,"[12985, 13474, 19338]"
19921,17495,300.0,"[19921, 17495]"
10044,17822,300.0,"[10044, 17822]"
17784,15262,1.0,"[17784, 10904, 15262]"
10270,18182,1.0,"[10270, 18182]"
19311,19469,1.0,"[19311, 19469]"
11461,13101,1.0,"[11461, 13101]"
15872,16133,300.0,"[15872, 16133]"
10570,13856,1.0,"[10570, 13856]"
19371,11472,1.0,"[19371, 15401, 11472]"
16991,18863,1.0,"[16991, 18863]"
15872,11472,1.0,"[15872, 11472]"
13503,11117,300.0,"[13503, 11117]"
19921,11168,1.0,"[19921, 11168]"
11214,15401,1.0,"[11214, 15401]"
19311,10659,1.0,"[19311, 10659]"
12985,13250,1.0,"[12985, 13250]"
10327,12985,1.0,"[10327, 12985]"
14005,12214,1.0,"[14005, 12214]"
11214,16219,1.0,"[11214, 15401, 16219]"
16219,16366,1.0,"[16219, 16366]"
16053,16133,300.0,"[16053, 16133]"
10303,19542,1.0,"[10303, 10044, 19542]"
10570,10659,184.0,"[10570, 10659]"
15973,10327,201.0,"[15973, 10327]"
10303,13474,300.0,"[10303, 13474]"
14005,11168,1.0,"[14005, 11168]"
19921,12663,49.0,"[19921, 12663]"
12985,10904,1.0,"[12985, 10904]"
12757,16053,1.0,"[12757, 16133, 16053]"
10303,19180,1.0,"[10303, 10044, 19180]"
12985,16916,300.0,"[12985, 16916]"
10303,10659,28.0,"[10303, 10659]"
16991,13183,136.0,"[16991, 13183]"
10270,13570,259.0,"[10270, 13570]"
10303,14005,51.0,"[10303, 14005]"
15973,13474,145.0,"[15973, 13474]"
12985,18144,1.0,"[12985, 12627, 18144]"
14724,18182,300.0,"[14724, 18182]"
13503,14005,1.0,"[13503, 14005]"
15973,13651,1.0,"[15973, 13651]"
17535,15973,3.000000016,"[17535, 13431, 15973]"
